Date,^DJI,^FCHI,^FTSE,^GSPC,^HSI,^IXIC,^N225,^STOXX50E
2023-11-03,34061.3203125,7047.5,7417.7001953125,4358.33984375,17664.119140625,13478.2802734375,,4174.669921875
2023-11-06,34095.859375,7013.72998046875,7417.7998046875,4365.97998046875,17966.58984375,13518.7802734375,32708.48046875,4158.64013671875
2023-11-07,34152.6015625,6986.22998046875,7410.0,4378.3798828125,17670.16015625,13639.8603515625,32271.8203125,4153.3701171875
2023-11-08,34112.26953125,7034.16015625,7401.7001953125,4382.77978515625,17568.4609375,13650.41015625,32166.48046875,4178.490234375
2023-11-09,33891.94140625,7113.66015625,7455.7001953125,4347.35009765625,17511.2890625,13521.4501953125,32646.4609375,4229.2001953125
2023-11-10,34283.1015625,7045.0400390625,7360.60009765625,4415.240234375,17203.259765625,13798.1103515625,32568.109375,4197.35986328125
2023-11-13,34337.87109375,7087.06005859375,7425.7998046875,4411.5498046875,17426.2109375,13767.740234375,32585.109375,4232.18994140625
2023-11-14,34827.69921875,7185.68017578125,7440.5,4495.7001953125,17396.859375,14094.3798828125,32695.9296875,4291.72021484375
2023-11-15,34991.2109375,7209.60986328125,7486.89990234375,4502.8798828125,18079.0,14103.83984375,33519.69921875,4315.52978515625
2023-11-16,34945.46875,7168.39990234375,7411.0,4508.240234375,17832.8203125,14113.669921875,33424.41015625,4302.4501953125
2023-11-17,34947.28125,7233.91015625,7504.2998046875,4514.02001953125,17454.189453125,14125.48046875,33585.19921875,4340.77001953125
2023-11-20,35151.0390625,7246.93017578125,7496.39990234375,4547.3798828125,17778.0703125,14284.5302734375,33388.03125,4342.41015625
2023-11-21,35088.2890625,7229.4501953125,7482.0,4538.18994140625,17733.890625,14199.98046875,33354.140625,4331.89990234375
2023-11-22,35273.03125,7260.72998046875,7469.5,4556.6201171875,17734.599609375,14265.8603515625,33451.828125,4352.02001953125
2023-11-23,,7277.93017578125,7483.60009765625,,17910.83984375,,,4361.31982421875
2023-11-24,35390.1484375,7292.7998046875,7488.2001953125,4559.33984375,17559.419921875,14250.849609375,33625.53125,4372.10009765625
2023-11-27,35333.46875,7265.490234375,7460.7001953125,4550.43017578125,17525.060546875,14241.01953125,33447.671875,4354.41015625
2023-11-28,35416.98046875,7250.1298828125,7455.2001953125,4554.89013671875,17354.140625,14281.759765625,33408.390625,4348.02001953125
2023-11-29,35430.421875,7267.64013671875,7423.5,4550.580078125,16993.439453125,14258.490234375,33321.21875,4370.52978515625
2023-11-30,35950.890625,7310.77001953125,7453.7998046875,4567.7998046875,17042.880859375,14226.2197265625,33486.890625,4382.47021484375
2023-12-01,36245.5,7346.14990234375,7529.39990234375,4594.6298828125,16830.30078125,14305.0302734375,33431.51171875,4418.509765625
2023-12-04,36204.44140625,7332.58984375,7513.0,4569.77978515625,16646.05078125,14185.490234375,33231.26953125,4414.9501953125
2023-12-05,36124.55859375,7386.990234375,7489.7998046875,4567.18017578125,16327.8603515625,14229.91015625,32775.8203125,4452.77001953125
2023-12-06,36054.4296875,7435.990234375,7515.39990234375,4549.33984375,16463.259765625,14146.7099609375,33445.8984375,4483.259765625
2023-12-07,36117.37890625,7428.52001953125,7513.7001953125,4585.58984375,16345.8896484375,14339.990234375,32858.30859375,4473.77001953125
2023-12-08,36247.87109375,7526.5498046875,7554.5,4604.3701171875,16334.3701171875,14403.9697265625,32307.859375,4523.31005859375
2023-12-11,36404.9296875,7551.52978515625,7544.89990234375,4622.43994140625,16201.490234375,14432.490234375,32791.80078125,4540.18994140625
2023-12-12,36577.94140625,7543.5498046875,7542.7998046875,4643.7001953125,16374.5,14533.400390625,32843.69921875,4536.60986328125
2023-12-13,37090.23828125,7531.22021484375,7548.39990234375,4707.08984375,16228.75,14733.9599609375,32926.3515625,4530.18994140625
2023-12-14,37248.3515625,7575.85009765625,7649.0,4719.5498046875,16402.189453125,14761.5595703125,32686.25,4539.16015625
2023-12-15,37305.16015625,7596.91015625,7576.39990234375,4719.18994140625,16792.189453125,14813.919921875,32970.55078125,4549.43994140625
2023-12-18,37306.01953125,7568.85986328125,7614.5,4740.56005859375,16629.23046875,14904.8095703125,32758.98046875,4521.1298828125
2023-12-19,37557.921875,7574.669921875,7638.0,4768.3701171875,16505.0,15003.2197265625,33219.390625,4535.39990234375
2023-12-20,37082.0,7583.43017578125,7715.7001953125,4698.35009765625,16613.810546875,14777.9404296875,33675.94140625,4533.81982421875
2023-12-21,37404.3515625,7571.39990234375,7694.7001953125,4746.75,16621.130859375,14963.8701171875,33140.46875,4524.85986328125
2023-12-22,37385.96875,7568.81982421875,7697.5,4754.6298828125,16340.41015625,14992.9697265625,33169.05078125,4521.47021484375
2023-12-25,,,,,,,33254.03125,
2023-12-26,37545.328125,,,4774.75,,15074.5703125,33305.8515625,
2023-12-27,37656.51953125,7571.81982421875,7725.0,4781.580078125,16624.83984375,15099.1796875,33681.23828125,4528.3798828125
2023-12-28,37710.1015625,7535.16015625,7722.7001953125,4783.35009765625,17043.529296875,15095.1396484375,33539.62109375,4514.3798828125
2023-12-29,37689.5390625,7543.18017578125,7733.2001953125,4769.830078125,17047.390625,15011.349609375,33464.171875,4521.64990234375
2024-01-02,37715.0390625,7530.85986328125,7721.5,4742.830078125,16788.55078125,14765.9404296875,,
2024-01-03,37430.19140625,7411.85986328125,7682.2998046875,4704.81005859375,16646.41015625,14592.2099609375,,4448.1298828125
2024-01-04,37440.33984375,7450.6298828125,7723.10009765625,4688.68017578125,16645.98046875,14510.2998046875,33288.2890625,4474.009765625
2024-01-05,37466.109375,7420.68994140625,7689.60009765625,4697.240234375,16535.330078125,14524.0703125,33377.421875,4463.509765625
2024-01-08,37683.01171875,7450.240234375,7694.2001953125,4763.5400390625,16224.4501953125,14843.76953125,,4485.47998046875
2024-01-09,37525.16015625,7426.6201171875,7684.0,4756.5,16190.01953125,14857.7099609375,33763.1796875,4467.169921875
2024-01-10,37695.73046875,7426.080078125,7651.7998046875,4783.4501953125,16097.2802734375,14969.650390625,34441.71875,4468.97998046875
2024-01-11,37711.01953125,7387.6201171875,7576.60009765625,4780.240234375,16302.0400390625,14970.1904296875,35049.859375,4442.27978515625
2024-01-12,37592.98046875,7465.14013671875,7624.89990234375,4783.830078125,16244.580078125,14972.759765625,35577.109375,4480.02001953125
2024-01-15,,7411.68017578125,7594.89990234375,,16216.330078125,,35901.7890625,4454.68017578125
2024-01-16,37361.12109375,7398.0,7558.2998046875,4765.97998046875,15865.919921875,14944.349609375,35619.1796875,4446.509765625
2024-01-17,37266.671875,7318.68994140625,7446.2998046875,4739.2099609375,15276.900390625,14855.6201171875,35477.75,4403.080078125
2024-01-18,37468.609375,7401.35009765625,7459.10009765625,4780.93994140625,15391.7900390625,15055.650390625,35466.171875,4453.0498046875
2024-01-19,37863.80078125,7371.64013671875,7461.89990234375,4839.81005859375,15308.6904296875,15310.9697265625,35963.26953125,4448.830078125
2024-01-22,38001.80859375,7413.25,7487.7001953125,4850.43017578125,14961.1796875,15360.2900390625,36546.94921875,4480.31982421875
2024-01-23,37905.44921875,7388.0400390625,7485.7001953125,4864.60009765625,15353.98046875,15425.9404296875,36517.5703125,4465.91015625
2024-01-24,37806.390625,7455.64013671875,7527.7001953125,4868.5498046875,15899.8701171875,15481.919921875,36226.48046875,4564.10986328125
2024-01-25,38049.12890625,7464.2001953125,7529.7001953125,4894.16015625,16211.9599609375,15510.5,36236.46875,4582.259765625
2024-01-26,38109.4296875,7634.14013671875,7635.10009765625,4890.97021484375,15952.23046875,15455.3603515625,35751.0703125,4635.47021484375
2024-01-29,38333.44921875,7640.81005859375,7632.7001953125,4927.93017578125,16077.240234375,15628.0400390625,36026.94140625,4639.35986328125
2024-01-30,38467.30859375,7677.47021484375,7666.2998046875,4924.97021484375,15703.4501953125,15509.900390625,36065.859375,4662.7001953125
2024-01-31,38150.30078125,7656.75,7630.60009765625,4845.64990234375,15485.0703125,15164.009765625,36286.7109375,4648.39990234375
2024-02-01,38519.83984375,7588.75,7622.2001953125,4906.18994140625,15566.2099609375,15361.6396484375,36011.4609375,4638.60009765625
2024-02-02,38654.421875,7592.259765625,7615.5,4958.60986328125,15533.5595703125,15628.9501953125,36158.01953125,4654.5498046875
2024-02-05,38380.12109375,7589.9599609375,7612.89990234375,4942.81005859375,15510.009765625,15597.6796875,36354.16015625,4655.27001953125
2024-02-06,38521.359375,7638.97021484375,7681.0,4954.22998046875,16136.8701171875,15609.0,36160.66015625,4690.8701171875
2024-02-07,38677.359375,7611.259765625,7628.7998046875,4995.06005859375,16081.8896484375,15756.6396484375,36119.921875,4678.85009765625
2024-02-08,38726.328125,7665.6298828125,7595.5,4997.91015625,15878.0703125,15793.7099609375,36863.28125,4710.77978515625
2024-02-09,38671.69140625,7647.52001953125,7572.60009765625,5026.60986328125,15746.580078125,15990.66015625,36897.421875,4715.8701171875
2024-02-12,38797.37890625,7689.7998046875,7573.7001953125,5021.83984375,,15942.5498046875,,4746.35009765625
2024-02-13,38272.75,7625.31005859375,7512.2998046875,4953.169921875,,15655.599609375,37963.96875,4689.27978515625
2024-02-14,38424.26953125,7677.35009765625,7568.39990234375,5000.6201171875,15879.3798828125,15859.150390625,37703.3203125,4709.22021484375
2024-02-15,38773.12109375,7743.419921875,7597.5,5029.72998046875,15944.6298828125,15906.169921875,38157.94140625,4743.169921875
2024-02-16,38627.98828125,7768.18017578125,7711.7001953125,5005.56982421875,16339.9599609375,15775.650390625,38487.23828125,4765.64990234375
2024-02-19,,7768.5498046875,7728.5,,16155.6103515625,,38470.37890625,4763.06982421875
2024-02-20,38563.80078125,7795.22021484375,7719.2001953125,4975.509765625,16247.509765625,15630.7802734375,38363.609375,4760.27978515625
2024-02-21,38612.23828125,7812.08984375,7662.5,4981.7998046875,16503.099609375,15580.8701171875,38262.16015625,4775.31005859375
2024-02-22,39069.109375,7911.60009765625,7684.5,5087.02978515625,16742.94921875,16041.6201171875,39098.6796875,4855.35986328125
2024-02-23,39131.53125,7966.68017578125,7706.2998046875,5088.7998046875,16725.859375,15996.8203125,,4872.56982421875
2024-02-26,39069.23046875,7929.81982421875,7684.2998046875,5069.52978515625,16634.740234375,15976.25,39233.7109375,4864.2900390625
2024-02-27,38972.41015625,7948.39990234375,7683.0,5078.18017578125,16790.80078125,16035.2998046875,39239.51953125,4885.740234375
2024-02-28,38949.01953125,7954.39013671875,7625.0,5069.759765625,16536.849609375,15947.740234375,39208.03125,4883.77001953125
2024-02-29,38996.390625,7927.43017578125,7630.0,5096.27001953125,16511.439453125,16091.919921875,39166.19140625,4877.77001953125
2024-03-01,39087.37890625,7934.169921875,7682.5,5137.080078125,16589.439453125,16274.9404296875,39910.8203125,4894.85986328125
2024-03-04,38989.828125,7956.41015625,7640.2998046875,5130.9501953125,16595.970703125,16207.509765625,40109.23046875,4912.919921875
2024-03-05,38585.19140625,7932.81982421875,7646.2001953125,5078.64990234375,16162.6396484375,15939.58984375,40097.62890625,4893.06982421875
2024-03-06,38661.05078125,7954.740234375,7679.2998046875,5104.759765625,16438.08984375,16031.5400390625,40090.78125,4915.490234375
